Wojewodztwo,Specjalizacja,Priorytet,Szpital,Adres,Dodatkowe Info,Highlight,Liczba Miejsc w trybie rezydenckim,Liczba Miejsc w trybie pozarezydenckich,Liczba Miejsc
Pomorskie,Choroby wewnętrzne,True,"KOCIEWSKIE CENTRUM ZDROWIA SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpital Św. Jana Oddział Kardiologiczny z Pododdziałem
Intensywnego Nadzoru Kardiologicznego","ul. dra Józefa
Balewskiego 1
83-200 Starogard
Gdański",Zadupie,False,30 (1),293,6
Pomorskie,Choroby wewnętrzne,True,"SZPITALE POMORSKIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpital Morski im. PCK Oddział Chorób Wewnętrznych i
Leczenia Schorzeń Endokrynologicznych","ul. Powstania
Styczniowego 1
81-519 Gdynia",Trójmiasto,False,30 (1),293,7
Pomorskie,Choroby wewnętrzne,True,"Uniwersyteckie Centrum Kliniczne
I Klinika Kardiologii","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,30 (1),293,25
Pomorskie,Choroby wewnętrzne,True,"Uniwersyteckie Centrum Kliniczne
II Klinika Kardiologii i Elektroterapii Serca","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,30 (1),293,14
Pomorskie,Choroby zakaźne,True,"Szpitale Pomorskie Sp. z o.o.
Pomorskie Centrum Chorób Zakaźnych i Gruźlicy II Oddział
Chorób Zakaźnych","ul. Mariana
Smoluchowskiego 18
80-214 Gdańsk",Trójmiasto,False,4 (0),7,"(-1)
przewidywana
utrata miejsc
akredytacyjnych"
Pomorskie,Choroby zakaźne,True,"Szpitale Pomorskie Sp. z o.o.
Pomorskie Centrum Chorób Zakaźnych i Gruźlicy IV Oddział
Obserwacyjno-Zakaźny","ul. Mariana
Smoluchowskiego 18
80-214 Gdańsk",Trójmiasto,False,4 (0),7,"(1)
przewidywana
utrata miejsc
akredytacyjnych"
Pomorskie,Choroby zakaźne,True,"SZPITALE POMORSKIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Pomorskie Centrum Chorób Zakaźnych i Gruźlicy Oddział
Leczenia Nabytych Niedoborów Odporności","ul. Mariana
Smoluchowskiego 18
80-214 Gdańsk",Trójmiasto,False,4 (0),7,"(4)
przewidywana
utrata miejsc
akredytacyjnych"
Pomorskie,Choroby zakaźne,True,"Uniwersyteckie Centrum Medycyny Morskiej i Tropikalnej
Klinika Chorób Tropikalnych i Pasożytniczych","ul. Powstania
Styczniowego 9B
81-519 Gdynia",Trójmiasto,False,4 (0),7,1
Pomorskie,Dermatologia i wenerologia,False,"WOJEWÓDZKI SZPITAL SPECJALISTYCZNY IM. JANUSZA
KORCZAKA W SŁUPSKU SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Oddział dermatologiczny","ul. Mickiewicza 12
76-270 Ustka",Zadupie,False,2 (1),0,2
Pomorskie,Dermatologia i wenerologia,False,"Uniwersyteckie Centrum Kliniczne
Klinika Dermatologii, Wenerologii i Alergologii","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,2 (1),0,1
Pomorskie,Dermatologia i wenerologia,False,"COPERNICUS PODMIOT LECZNICZY SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
Oddział Dermatologii","ul. al. Jana Pawła II 50
80-462 Gdańsk",Trójmiasto,False,2 (1),0,-1
Pomorskie,Diabetologia,False,"Uniwersyteckie Centrum Kliniczne
Klinika Nadciśnienia Tętniczego i Diabetologii - Regionalne
Centrum Diabetologii","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,0 (0),0,-1
Pomorskie,Diagnostyka laboratoryjna,False,"WOJEWÓDZKI SZPITAL SPECJALISTYCZNY IM. JANUSZA
KORCZAKA W SŁUPSKU SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Pracownia diagnostyki laboratoryjnej","ul. Hubalczyków 1
76-200 Słupsk",Zadupie,False,0 (0),0,2
Pomorskie,Endokrynologia,False,"Uniwersyteckie Centrum Kliniczne
Klinika Endokrynologii i Chorób Wewnętrznych","ul. Dębinki 7
80-952 Gdańsk",Trójmiasto,True,4 (0),0,2
Pomorskie,Endokrynologia,False,"Uniwersyteckie Centrum Kliniczne
Klinika Ginekologii, Ginekologii Onkologicznej i
Endokrynologii Ginekologicznej","ul. Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,True,4 (0),0,2
Pomorskie,Endokrynologia,False,"SZPITALE POMORSKIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpital Morski im. PCK Oddział Chorób Wewnętrznych i
Leczenia Schorzeń Endokrynologicznych","ul. Powstania
Styczniowego 1
81-519 Gdynia",Trójmiasto,True,4 (0),0,-1
Pomorskie,Endokrynologia ginekologiczna i rozrodczość,False,"INVICTA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
Poradnia Leczenia Niepłodności","ul. Rajska 10
80-850 Gdańsk",Trójmiasto,False,0 (0),0,0
Pomorskie,Endokrynologia ginekologiczna i rozrodczość,False,"Uniwersyteckie Centrum Kliniczne
Klinika Ginekologii, Ginekologii Onkologicznej i
Endokrynologii Ginekologicznej","ul. Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,0 (0),0,0
Pomorskie,Endokrynologia i diabetologia dziecięca,False,"Uniwersyteckie Centrum Kliniczne
Klinika Pediatrii, Diabetologii i Endokrynologii","ul. Dębinki 7
80-952 Gdańsk",Trójmiasto,False,0 (0),0,1
Pomorskie,Farmakologia kliniczna,False,"Gdański Uniwersytet Medyczny
Katedra i Zakład Farmakologii","ul. Dębowa 23
80-204 Gdańsk",Trójmiasto,False,1 (0),0,2
Pomorskie,Gastroenterologia,False,"COPERNICUS PODMIOT LECZNICZY SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
Szpital im. Mikołaja Kopernika Oddział Gastroenterologiczny
dla Dorosłych","ul. Nowe Ogrody 1-6
80-803 Gdańsk",Trójmiasto,False,6 (0),0,1
Pomorskie,Gastroenterologia,False,"Uniwersyteckie Centrum Kliniczne
Klinika Gastroenterologii i Hepatologii","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,6 (0),0,3
Pomorskie,Gastroenterologia,False,"COPERNICUS PODMIOT LECZNICZY SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
Kliniczny Oddział Gastroenterologii, Alergologii i Żywienia
Dzieci Gdańskiego Uniwersytetu Medycznego","ul. Nowe Ogrody 1-6
80-803 Gdańsk",Trójmiasto,False,6 (0),0,1
Pomorskie,Gastroenterologia,False,"COPERNICUS Podmiot Leczniczy Sp. z o.o.
Szpital św.Wojciecha w Gdańsku Oddział Chorób
Wewnętrznych II z pracownią Endoskopii
Gastroenterologicznej","ul. al. Jana Pawła II 50
80-462 Gdańsk",Trójmiasto,False,6 (0),0,2
Pomorskie,Gastroenterologia dziecięca,False,"COPERNICUS PODMIOT LECZNICZY SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
Kliniczny Oddział Gastroenterologii, Alergologii i Żywienia
Dzieci Gdańskiego Uniwersytetu Medycznego","ul. Nowe Ogrody 1-6
80-803 Gdańsk",Trójmiasto,False,1 (0),2,2
Pomorskie,Genetyka kliniczna,False,"Uniwersyteckie Centrum Kliniczne
Poradnia Genetyczna. Ośrodek Chorób Rzadkich","ul. Dębinki 7
80-952 Gdańsk",Trójmiasto,False,0 (0),3,1
Pomorskie,Geriatria,True,"Uniwersyteckie Centrum Kliniczne
Klinika Chorób Wewnętrznych, Chorób Tkanki Łącznej i
Geriatrii","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,6 (0),5,0
Pomorskie,Geriatria,True,"Samodzielny Publiczny Specjalistyczny Zakład Opieki
Zdrowotnej
Oddział Geriatryczny","ul. Juliana
Węgrzynowicza 13
84-300 Lębork",Zadupie,False,6 (0),5,3
Pomorskie,Ginekologia onkologiczna,False,"Uniwersyteckie Centrum Kliniczne
Katedra i Klinika Ginekologii, Ginekologii Onkologicznej i
Endokrynologii Ginekologicznej","ul. Kliniczna 1A
80-402 Gdańsk",Trójmiasto,False,0 (0),1,1
Pomorskie,Ginekologia onkologiczna,False,"SZPITALE POMORSKIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpital Morski im. PCK Oddział Ginekologii Onkologicznej","ul. Powstania
Styczniowego 1
81-519 Gdynia",Trójmiasto,False,0 (0),1,0
Pomorskie,Hematologia,True,"WOJEWÓDZKI SZPITAL SPECJALISTYCZNY IM. JANUSZA
KORCZAKA W SŁUPSKU SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Oddział hematologiczny","ul. Hubalczyków 1
76-200 Słupsk",Zadupie,True,4 (0),3,7
Pomorskie,Hematologia,True,"Uniwersyteckie Centrum Kliniczne
Klinika Hematologii i Transplantologii","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,True,4 (0),3,13
Pomorskie,Hematologia,True,"SZPITALE POMORSKIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpital Morski im. PCK Oddział Hematologii i
Transplantologii Szpiku","ul. Powstania
Styczniowego 1
81-519 Gdynia",Trójmiasto,True,4 (0),3,1
Pomorskie,Hipertensjologia,False,"Uniwersyteckie Centrum Kliniczne
Klinika Nefrologii, Transplantologii i Chorób Wewnętrznych","ul. Dębinki 7
80-952 Gdańsk",Trójmiasto,False,0 (0),10,5
Pomorskie,Hipertensjologia,False,"Uniwersyteckie Centrum Kliniczne
Klinika Nadciśnienia Tętniczego i Diabetologii","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,0 (0),10,8
Pomorskie,Immunologia kliniczna,False,"Uniwersyteckie Centrum Kliniczne
Klinika Chorób Wewnętrznych, Chorób Tkanki Łącznej i
Geriatrii","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,1 (0),0,1
Pomorskie,Immunologia kliniczna,False,"Gdański Uniwersytet Medyczny
Zakład Immunologii Katedry Immunologii","ul. Dębinki 1
80-210 Gdańsk",Trójmiasto,False,1 (0),0,"(3)
przewidywana
utrata miejsc
akredytacyjnych"
Pomorskie,Immunologia kliniczna,False,"Uniwersyteckie Centrum Kliniczne
Klinika Pediatrii, Hematologii i Onkologii","ul. Dębinki 1
80-210 Gdańsk",Trójmiasto,False,1 (0),0,1
Pomorskie,Kardiochirurgia,False,"Uniwersyteckie Centrum Kliniczne
Klinika Kardiochirurgii i Chirurgii Naczyniowej","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,3 (0),2,3
Pomorskie,Kardiochirurgia,False,"COPERNICUS PODMIOT LECZNICZY SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
Oddział Kardiochirurgii Dziecięcej im. Wielkiej Orkiestry
Świątecznej Pomocy","ul. al. Jana Pawła II 50
80-462 Gdańsk",Trójmiasto,False,3 (0),2,2
Pomorskie,Kardiochirurgia,False,"SZPITALE POMORSKIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpital Specjalistyczny im. F. Ceynowy Oddział
Kardiochirurgii","ul. dr. Alojzego
Jagalskiego 10
84-200 Wejherowo",Zadupie,False,3 (0),2,1
Pomorskie,Kardiologia,False,"COPERNICUS PODMIOT LECZNICZY SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
Szpital św. Wojciecha, Oddział Kardiologiczny","ul. al. Jana Pawła II 50
80-462 Gdańsk",Trójmiasto,False,18 (0),13,1
Pomorskie,Kardiologia,False,"Samodzielny Publiczny Specjalistyczny Zakład Opieki
Zdrowotnej
Oddział Chorób Wewnętrznych, Kardiologii i Rehabilitacji
Kardiologicznej","ul. Juliana
Węgrzynowicza 13
84-300 Lębork",Zadupie,False,18 (0),13,2
Pomorskie,Kardiologia,False,"Wojewódzki Szpital Specjalistyczny im. Janusza Korczaka w
Słupsku Spółka z ograniczoną odpowiedzialnością
Oddział kardiologiczny","ul. Hubalczyków 1
76-200 Słupsk",Zadupie,False,18 (0),13,6
Pomorskie,Kardiologia,False,"KOCIEWSKIE CENTRUM ZDROWIA SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpital Św. Jana Oddział Kardiologiczny z Pododdziałem
Intensywnego Nadzoru Kardiologicznego","ul. dra Józefa
Balewskiego 1
83-200 Starogard
Gdański",Zadupie,False,18 (0),13,3
Pomorskie,Kardiologia,False,"Szpital Specjalistyczny im. J. K. Łukowicza w Chojnicach
Oddział Kardiologii z pracownią kardioangiologii inwazyjnej","ul. Leśna 10
89-600 Chojnice",Zadupie,False,18 (0),13,5
Pomorskie,Kardiologia,False,"SZPITAL SPECJALISTYCZNY W KOŚCIERZYNIE SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","ul. Alojzego
Piechowskiego 36 83-400 Kościerzyna",Zadupie,False,18 (0),13,5
Pomorskie,Oddział Kardiologiczny,False,"SZPITALE POMORSKIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpital Św. Wincentego a Paulo Oddział Kardiologiczny","ul. Wójta Radtkego 1
81-348 Gdynia",Trójmiasto,False,0,0,4
Pomorskie,Oddział Kardiologiczny,False,"SZPITALE POMORSKIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpital Specjalistyczny im. F. Ceynowy, Oddział Kardiologii i
Angiologii Interwencyjnej","ul. dr. Alojzego
Jagalskiego 10
84-200 Wejherowo",Zadupie,False,0,0,0
Pomorskie,Oddział Kardiologiczny,False,"Uniwersyteckie Centrum Kliniczne
II Klinika Kardiologii i Elektroterapii Serca","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,0,0,4
Pomorskie,Oddział Kardiologiczny,False,"Uniwersyteckie Centrum Kliniczne
I Klinika Kardiologii","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,0,0,4
Pomorskie,Kardiologia dziecięca,True,"Uniwersyteckie Centrum Kliniczne
Klinika Kardiologii Dziecięcej i Wad Wrodzonych Serca","ul. Dębinki 7
80-952 Gdańsk",Trójmiasto,False,0 (0),1,4
Pomorskie,Medycyna morska i tropikalna,False,"Uniwersyteckie Centrum Medycyny Morskiej i Tropikalnej
Klinika Chorób Tropikalnych i Pasożytniczych Krajowy
Ośrodek Medycyny Tropikalnej, Klinika Chorób
Zawodowych i Wewnętrznych Krajowy Ośrodek Medycyny
Morskiej, Klinika Medycyny Hiperbarycznej i Ratownictwa
Morskiego Krajowy Ośrodek Medycyny Hiperbarycznej","ul. Powstania
Styczniowego 9B
81-519 Gdynia",Trójmiasto,False,0 (0),0,3
Pomorskie,Medycyna nuklearna,False,"Uniwersyteckie Centrum Kliniczne
Zakład Medycyny Nuklearnej","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,0 (0),0,4
Pomorskie,Medycyna nuklearna,False,"SZPITALE POMORSKIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpital Morski im. PCK Zakład Medycyny Nuklearnej","ul. Powstania
Styczniowego 1
81-519 Gdynia",Trójmiasto,False,0 (0),0,2
Pomorskie,Medycyna paliatywna,True,"Gdański Uniwersytet Medyczny
Zakład Medycyny Paliatywnej","ul. Dębinki 2
80-211 Gdańsk",Trójmiasto,False,3 (0),4,"(1)
przewidywana
utrata miejsc
akredytacyjnych"
Pomorskie,Medycyna paliatywna,True,Stowarzyszenie Hospicjum im. św. Wawrzyńca,"ul. Arendta Dickmana 6
81-109 Gdynia",Trójmiasto,False,3 (0),4,0
Pomorskie,Medycyna paliatywna,True,"FUNDACJA HOSPICYJNA
Hospicjum Domowe dla Dorosłych, Hospicjum Domowe dla
Dzieci, Hospicjum Stacjonarne, Poradnia Medycyny
Paliatywnej","ul. Mikołaja Kopernika 6
80-208 Gdańsk",Trójmiasto,False,3 (0),4,-1
Pomorskie,Medycyna pracy,False,Wojewódzki Ośrodek Medycyny Pracy,"ul. Okrąg 1B
80-871 Gdańsk",Trójmiasto,False,2 (0),3,0
Pomorskie,Medycyna pracy,False,"MEDPHARMA ZAKŁAD OPIEKI ZDROWOTNEJ SPÓŁKA
AKCYJNA
Poradnia Medycyny Pracy","ul. Aleja Jana Pawła II 5
83-200 Starogard
Gdański",Zadupie,False,2 (0),3,0
Pomorskie,Medycyna ratunkowa,True,"Szpital Specjalistyczny im. J. K. Łukowicza w Chojnicach
Szpitalny Oddział Ratunkowy","ul. Leśna 10
89-600 Chojnice",Zadupie,False,7 (0),28,4
Pomorskie,Medycyna ratunkowa,True,"COPERNICUS PODMIOT LECZNICZY SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
Szpitalny Oddział Ratunkowy","ul. Nowe Ogrody 1-6
80-803 Gdańsk",Trójmiasto,False,7 (0),28,6
Pomorskie,Medycyna ratunkowa,True,"SZPITALE POMORSKIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpital Św. Wincentego a Paulo Szpitalny Oddział
Ratunkowy","ul. Wójta Radtkego 1
81-348 Gdynia",Trójmiasto,False,7 (0),28,6
Pomorskie,Medycyna ratunkowa,True,"Powiatowe Centrum Zdrowia Sp. z o.o.
SZPITAL POWIATOWY W KARTUZACH IM. DR ALEKSANDRA
MAJKOWSKIEGO Szpitalny Oddział Ratunkowy","ul. Floriana Ceynowy 7
83-300 Kartuzy",Zadupie,False,7 (0),28,2
Pomorskie,Medycyna ratunkowa,True,"Uniwersyteckie Centrum Kliniczne
Kliniczny Oddział Ratunkowy","ul. Mariana
Smoluchowskiego 17
80-214 Gdańsk",Trójmiasto,False,7 (0),28,5
Pomorskie,Medycyna ratunkowa,True,"COPERNICUS PODMIOT LECZNICZY SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
Szpital św. Wojciecha, Szpitalny Oddział Ratunkowy","ul. al. Jana Pawła II 50
80-462 Gdańsk",Trójmiasto,False,7 (0),28,8
Pomorskie,Medycyna ratunkowa,True,"WOJEWÓDZKI SZPITAL SPECJALISTYCZNY IM. JANUSZA
KORCZAKA W SŁUPSKU SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpitalny oddział ratunkowy","ul. Hubalczyków 1
76-200 Słupsk",Zadupie,False,7 (0),28,1
Pomorskie,Medycyna ratunkowa,True,"SZPITALE POMORSKIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Szpital Specjalistyczny im. F. Ceynowy, Szpitalny Oddział
Ratunkowy","ul. dr. Alojzego
Jagalskiego 10
84-200 Wejherowo",Zadupie,False,7 (0),28,8
Pomorskie,Medycyna ratunkowa,True,"SZPITAL SPECJALISTYCZNY W KOŚCIERZYNIE SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
Szpitalny Oddział Ratunkowy","ul. Alojzego
Piechowskiego 36
83-400 Kościerzyna",Zadupie,False,7 (0),28,5
Pomorskie,Medycyna ratunkowa,True,"Samodzielny Publiczny Specjalistyczny Zakład Opieki
Zdrowotnej
Szpitalny Oddział Ratunkowy","ul. Juliana
Węgrzynowicza 13
84-300 Lębork",Zadupie,False,7 (0),28,1
Pomorskie,Medycyna rodzinna,True,NZOZ Przychodnia Morena Sp. z o.o.,"ul. Jaśkowa Dolina 105
80-286 Gdańsk",Trójmiasto,False,49 (0),59,0
Pomorskie,Medycyna rodzinna,True,"Puckie Centrum Medyczne Sp. z o.o. Sp.k.
Poradnia (Gabinet) lekarza podstawowej opieki zdrowotnej
w Pucku","ul. Wojska Polskiego 22
84-100 Puck",Zadupie,False,49 (0),59,5
Pomorskie,Medycyna rodzinna,True,"PANACEUM Sp. z o.o.
Niepubliczny Zakład Opieki Zdrowotnej Poradnia Medycyny
Rodzinnej","ul. Katowicka 16
84-230 Rumia",Zadupie,False,49 (0),59,1
Pomorskie,Medycyna rodzinna,True,"""MEDYCYNA RODZINNA"" HANNA CYWIŃSKA, MIROSŁAW
RUCIŃSKI SPÓŁKA JAWNA
Poradnia Lekarza POZ","ul. Pucka 11
84-200 Wejherowo",Zadupie,False,49 (0),59,2
Pomorskie,Medycyna rodzinna,True,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ PRZYCHODNIA
LEKARSKA ""DZIAŁKI LEŚNE"" SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Poradnia lekarza POZ","ul. Warszawska 34/36
81-317 Gdynia",Trójmiasto,False,49 (0),59,-1
Pomorskie,Medycyna rodzinna,True,"""Solidus"" - Spółka Partnerska Lekarska A. Buraszewska, M.
Sokalska, H. Szmeichel-Procyk, A. Wysłouch
Poradnia (gabinet) Podstawowej Opieki Zdrowotnej","ul. Limanowskiego 23
82-440 Dzierzgoń",Zadupie,False,49 (0),59,2
Pomorskie,Medycyna rodzinna,True,"HIPOKRATES spółka z ograniczoną odpowiedzialnością
Niepubliczny Zakład Opieki Zdrowotnej ""Hipokrates"",
Poradnia (gabinet) lekarza POZ","ul. Góralska 3
80-292 Gdańsk",Trójmiasto,False,49 (0),59,2
Pomorskie,Medycyna rodzinna,True,"Niepubliczny Zakład Opieki Zdrowotnej Nr 1 Katarzyna
Szalewska, Poradnia Lekarza poz","ul. Derdowskiego 24
84-230 Rumia",Zadupie,False,49 (0),59,0
Pomorskie,Medycyna rodzinna,True,"Przychodnia ""NA WZGÓRZU"" Spółka z ograniczoną
odpowiedzialnością
Poradnia POZ","ul. Jaworzniaków 37
80-180 Gdańsk",Trójmiasto,False,49 (0),59,1
Pomorskie,Medycyna rodzinna,True,"""MEDICUS"" Sp. z o. o.
Poradnia Lekarza POZ","ul. Batorego 4B
89-650 Czersk",Zadupie,False,49 (0),59,2
Pomorskie,Medycyna rodzinna,True,"BARTOSZ KOTAS NIEPUBLICZNY OŚRODEK ZDROWIA
NIEPUBLICZNY OŚRODEK ZDROWIA","ul. - 26/- 83-420
LUBIESZYN",Zadupie,False,49 (0),59,0
Pomorskie,Medycyna rodzinna,True,"Niepubliczny Zakład Opieki Zdrowotnej w Krokowej
Wojciech Targowski
Poradnia lekarza POZ","ul. Żarnowiecka 6
84-110 Krokowa",Zadupie,False,49 (0),59,0
Pomorskie,Medycyna rodzinna,True,"Maria Nowak - Niepubliczny Zakład Opieki Zdrowotnej
Poradnia Lekarza POZ","ul. Lęborska 9
77-116 Czarna Dąbrówka",Zadupie,False,49 (0),59,0
Pomorskie,Medycyna rodzinna,True,"Niepubliczny Zakład Opieki Zdrowotnej ""Przychodnia""
Spółka z ograniczoną odpowiedzialnością
Poradnia lekarza POZ","ul. Marii Skłodowskiej-Curie 7
83-400 Kościerzyna",Zadupie,False,49 (0),59,2
Pomorskie,Medycyna rodzinna,True,"Centrum Opieki Medycznej EXTRA-MED Spółka z
ograniczoną odpowiedzialnością
Poradnia (gabinet) lekarza podstawowej opieki zdrowotnej","ul. Batalionów
Chłopskich 7
81-452 Gdynia",Trójmiasto,False,49 (0),59,1
Pomorskie,Medycyna rodzinna,True,"Przychodnia Rogowscy Spółka z ograniczoną
odpowiedzialnością Spółka komandytowa
Przychodnia Rogowscy","ul. 30 Stycznia 55
83-110 Tczew",Zadupie,False,49 (0),59,1
Pomorskie,Medycyna rodzinna,True,"NOVA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
GABINET LEKARZA POZ","ul. Alojzego
Piechowskiego 55
83-400 Kościerzyna",Zadupie,False,49 (0),59,2
Pomorskie,Medycyna rodzinna,True,"Niepubliczny Zakład Opieki Zdrowotnej ""PULS""
Poradnia/Gabinet Lekarza POZ","ul. Zwycięstwa 4
84-200 Lębork",Zadupie,False,49 (0),59,3
Pomorskie,Medycyna rodzinna,True,"Przychodnia Orłowo
Poradnia Lekarza POZ","ul. Wrocławska 54
81-553 Gdynia",Trójmiasto,False,49 (0),59,-1
Pomorskie,Medycyna rodzinna,True,Centrum Medyczne Świętego Łukasz Sp. z o.o. Sp. k.,"ul. Długa 36C
83-307 Kiełpino",Zadupie,False,49 (0),59,0
Pomorskie,Medycyna rodzinna,True,"""NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W REDZIE""
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
Poradnia (gabinet) lekarza podstawowej opieki zdrowotnej","ul. Łąkowa 1
84-240 Reda",Zadupie,False,49 (0),59,-1
Pomorskie,Medycyna rodzinna,True,"Kaszubskie Centrum Medyczne w Sierakowicach
Poradnia (gabinet) lekarza Podstawowej Opieki Zdrowotnej","ul. Lęborska 34
83-340 Sierakowice",Zadupie,False,49 (0),59,0
Pomorskie,Medycyna rodzinna,True,"PRZYCHODNIA AKSAMITNA SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Poradnia Lekarza POZ","ul. Aksamitna 1
80-858 Gdańsk",Trójmiasto,False,49 (0),59,0
Pomorskie,Medycyna rodzinna,True,"CENTRUM MEDYCZNE ""ZASPA"" SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Poradnia Lekarza POZ","ul. Zbigniewa
Burzyńskiego 1
80-462 Gdańsk",Trójmiasto,False,49 (0),59,1
Pomorskie,Medycyna rodzinna,True,"Szpital Specjalistyczny im. J. K. Łukowicza w Chojnicach
Poradnia lekarza POZ","ul. Leśna 10
89-600 Chojnice",Zadupie,False,49 (0),59,2
Pomorskie,Medycyna rodzinna,True,"Przychodnia Lekarska Nowy Chełm Sp. z o.o.
Poradnia Lekarza Podstawowej Opieki Zdrowotnej","ul. Tytusa Chałubińskiego
23
80-807 Gdańsk",Trójmiasto,False,49 (0),59,0
Pomorskie,Medycyna rodzinna,True,"CENTRUM MEDYCYNY RODZINNEJ GDAŃSKIEGO
UNIWERSYTETU MEDYCZNEGO SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ
Poradnia (gabinet) lekarza podstawowej opieki zdrowotnej","ul. Dębinki 7
80-211 Gdańsk",Trójmiasto,False,49 (0),59,0
Pomorskie,Medycyna rodzinna,True,"WJS Spółka z o.o.
NZOZ Wanda Kabata - Medycyna Rodzinna","ul. Adama Mickiewicza
20A/2, 80-425 Gdańsk",Trójmiasto,False,49 (0),59,1
Pomorskie,Medycyna rodzinna,True,"PRZYCHODNIA BALTIMED SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA
Poradnia lekarza POZ","ul. Krzemowa 16
80-041 Gdańsk",Trójmiasto,False,49 (0),59,0
Pomorskie,Medycyna rodzinna,True,"Nadmorskie Centrum Medyczne Sp. z o.o.
Poradnia Lekarza POZ","ul. Majewskich 26
80-457 Gdańsk",Trójmiasto,False,49 (0),59,0
Pomorskie,Medycyna rodzinna,True,"Wojewódzki Szpital Specjalistyczny im. Janusza Korczaka w
Słupsku Sp. z o.o.","ul. Hubalczyków 1
76-200 Słupsk",Zadupie,False,49 (0),59,6
Pomorskie,Medycyna rodzinna,True,"Centrum Medyczne ""SOPMED"" Sp. z o.o. Przychodnia","ul. Bolesława Chrobrego
6/8
81-756 Sopot",Trójmiasto,False,49 (0),59,2
